"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Shop, Store, Shop Counter, Store Counter";"てんぽ";"空港の近くにレンタカーの店舗はありますか？";"Is there a rental car shop near the airport?";"None";"店舗";"店: 2, 舗: 9"
"Pavement, Road Surface";"ほそう";"この道路はまだ舗装されていない。";"This highway still hasn’t been paved.";"N1";"舗装";"舗: 9, 装: 6"
"Head Office, Main Shop, Shop Name Suffix";"ほんぽ";"ベビー用品は、いつも赤ちゃん本舗で買います。";"I always buy baby things at the main baby shop.";"None";"本舗";"本: 1, 舗: 9"
"Military Vessel, War Fleet";"かんてい";"海軍の艦艇の乗組員が不足しています。";"The crew of the navy’s war fleet is lacking.";"None";"艦艇";"艦: 9, 艇: 9"
"Boat Race, Regatta";"きょうてい";"競艇で大儲けしました。";"I made a killing in the boat race.";"None";"競艇";"競: 4, 艇: 9"
"Seedling, Sapling, Young Tree";"なえぎ";"この盆栽は苗木から育てたんです。";"I raised this bonsai from a seedling.";"None";"苗木";"苗: 9, 木: 1"
"Nursery, Seedbed";"なえどこ";"今日は夫と苗床を作りました。";"I made a nursery with my husband today.";"None";"苗床";"苗: 9, 床: 9"
"Hollyhock";"あおい";"徳川氏の家紋といえば、「三つ葉葵」が一番有名だ。";"Speaking of the Tokugawa family crest, the ""three hollyhock leaves"" is the most famous.";"None";"葵";"葵: None"
"Mongolia";"もうこ";"この絵には、蒙古襲来の時の様子が描かれています。";"This picture depicts the state at the time of the Mongolian invasion.";"None";"蒙古";"蒙: None, 古: 2"
"Lotus Root";"れんこん, はすね";"蓮根と人参のキンピラを作りました。";"I made kinpira with lotus root and carrot.";"None";"蓮根";"蓮: None, 根: 3"
"Atrocity, Massive Killing, Slaughter, Massacre";"ぎゃくさつ";"南京大虐殺が捏造だったというなら、その証拠を説明してください。";"If you say the Nanking Massacre is a fabrication, please explain the evidence.";"None";"虐殺";"虐: 9, 殺: 4"
"Abuse, Maltreatment, Mistreatment, Cruelty";"ぎゃくたい";"虐待を受けた子供は、自己評価が非常に低くなることが多い。";"Many children who were abused have extremely lowered self esteem.";"None";"虐待";"虐: 9, 待: 3"
"Cruelty, Brutality";"ざんぎゃく";"これは非常に残虐な犯行です。";"This is an extremely brutal crime.";"None";"残虐";"残: 4, 虐: 9"
"Tyranny, Outrage, Atrocity, Cruel";"ぼうぎゃく";"あいつらは暴虐の限りを尽くしたんだ。";"They committed all kinds of tyrannical acts.";"None";"暴虐";"暴: 5, 虐: 9"
"To Oppress, To Persecute, To Tyrannize";"しいたげる";"あの男は、妻と子供をずっと虐げてきたのよ。";"That man always oppressed his wife and children.";"None";"虐げる";"虐: 9"
"To Admonish, To Persuade, To Warn";"さとす";"うちの父は俺のことを叱るけど、本当は諭すのが正解だと思う。";"Even though he scolds me, my father thinks admonishing is the solution.";"None";"諭す";"諭: 9"
"Teacher";"きょうゆ";"あの教諭、昔の教え子と結婚したらしいよ。";"Apparently that teacher married a former student they had a while ago.";"None";"教諭";"教: 2, 諭: 9"
"Across The Board, Row Of Houses, Altogether";"のきなみ";"IT関連の株価が軒並み下落しました。";"IT-related stock prices fell across the board.";"None";"軒並";"軒: 9, 並: 6"
"Brocade, Fine Dress, Fine Clothes";"にしき";"高級錦織で作られた着物を買いました。";"I bought a kimono made from luxury brocade.";"None";"錦";"錦: 9"
"Colored Carp, Colored Koi";"にしきごい";"庭の池に錦鯉を放ちました。";"I released the colored carp into the garden pond.";"None";"錦鯉";"錦: 9, 鯉: None"
"At Any Time";"ずいじ";"新しい情報が入れば、随時ご連絡致します。";"If new information comes in, I'll contact you at any time.";"None";"随時";"随: 9, 時: 2"
"Everywhere, At Every Turn";"ずいしょ";"この寿司屋には、店の随所に、日本の美を感じさせるインテリアが飾られています。";"You can feel the beauty of Japan everywhere in this sushi restaurant from the way the interior is decorated.";"None";"随所";"随: 9, 所: 3"
"Essays, Miscellaneous Writings, Literary Jottings";"ずいひつ";"随筆の書き方を教えてください。";"Please teach me how to write essays.";"N2";"随筆";"随: 9, 筆: 3"
"Very, Extremely, Surprisingly, Considerably";"ずいぶん";"随分大胆なことをしたんですね。";"You did a very bold thing.";"N3";"随分";"随: 9, 分: 2"
"Follow, Take After";"ついずい";"この会社は、圧倒的な強さで、他社の追随を許しませんでした。";"This company is unrivaled by other companies with its overwhelming strength.";"None";"追随";"追: 3, 随: 9"
"Summit, Peak, Top, Crown";"いただき";"日曜日の早朝、アキラは富士山の頂を目指して、出発した。";"Early Sunday morning, Akira set off for the summit of Mt. Fuji.";"N1";"頂";"頂: 6"
"Summit, Peak, Top, Crown";"いただき";"ピンク色のネコの一族は、山奥や山の頂に住んでいる。";"The pink cat clan lives deep in the mountains and on mountain tops.";"N1";"頂";"頂: 6"
"Summit, Peak, Top, Crown";"いただき";"目を覚ますと、眼前には険しい頂きがそびえ立ち、その頂きの上には仙人が立っていた。";"When I woke up, I saw a rugged peak in front of me, and a hermit standing on top of it.";"N1";"頂";"頂: 6"
"Humbly Receiving, Humbly Eating, Humbly Having";"ちょうだい";"先ほど、先方からお電話を頂戴しました。";"We received a call from the client a little while ago.";"None";"頂戴";"頂: 6, 戴: 9"
"Humbly Receiving, Humbly Eating, Humbly Having";"ちょうだい";"では、遠慮なく頂戴します。";"Well then, I shall eat it gratefully, without hesitation.";"None";"頂戴";"頂: 6, 戴: 9"
"Humbly Receiving, Humbly Eating, Humbly Having";"ちょうだい";"ママのこの指輪、大きくなったら私に頂戴ね。";"Mom, let me have this ring when I grow up, won't you?";"None";"頂戴";"頂: 6, 戴: 9"
"Sudden Price Jump, Steep Price Rise";"こうとう";"どうして株価がこんなに高騰しているんだ。";"Why do stock prices suddenly jump like this?";"None";"高騰";"高: 2, 騰: 9"
"Sudden Rise, Sharp Rise, Boom, Skyrocketing";"ぼうとう";"住宅価格が暴騰している。";"House prices are skyrocketing.";"None";"暴騰";"暴: 5, 騰: 9"
"Sudden Rise, Sharp Rise, Jump";"きゅうとう";"ドルが再び急騰しています。";"The dollar suddenly rose again.";"None";"急騰";"急: 3, 騰: 9"
"Sudden Rise, Sharp Rise, Jump";"きゅうとう";"石油価格の急騰はこんなところにも影響がでるんですね？";"The jump in oil prices affects a place like this, doesn't it?";"None";"急騰";"急: 3, 騰: 9"
"Sudden Rise, Sharp Rise, Jump";"きゅうとう";"急騰する円高を食い止めるために、日銀は為替市場に介入を始めた。";"The Bank of Japan has begun to intervene in the foreign exchange market to stem the yen's sharp rise.";"None";"急騰";"急: 3, 騰: 9"
"Carp, Koi";"こい";"鯉に餌をあげないでください。";"Please do not feed the carp.";"None";"鯉";"鯉: None"
"Red Carp, Golden Carp, Red Koi, Golden Koi";"ひごい";"ニシキゴイは緋鯉をもとに改良されたものです。";"The colored carp was an improvement on the red and golden carp.";"None";"緋鯉";"緋: None, 鯉: None"
"Black Carp, Black Koi";"まごい";"真鯉の刺青を背中に彫りました。";"I got a black carp tattoo done on my back.";"None";"真鯉";"真: 3, 鯉: None"
"Bathroom";"ふろば";"風呂場で滑ってお尻の骨を折りました。";"I broke my butt bone slipping in the bathroom.";"None";"風呂場";"風: 2, 呂: 9, 場: 2"
"Public Bathhouse";"ふろや";"風呂屋に来るのは初めてです。";"This is my first time going to a public bathhouse.";"None";"風呂屋";"風: 2, 呂: 9, 屋: 3"
"Ethics, Moral Philosophy";"りんりがく";"医学倫理学の講座を受けています。";"I’m taking a course on medical ethics.";"None";"倫理学";"倫: 9, 理: 2, 学: 1"
"Ethical";"りんりてき";"うちの会社は、世界で最も倫理的な企業の一つに選ばれました。";"Our company was selected as one of the most ethical in the world.";"None";"倫理的";"倫: 9, 理: 2, 的: 4"
"Bias, Deviation, Prejudice";"かたより";"あなたって、考え方にすごく偏りがあるよね。";"Your way of thinking is really biased, isn't it?";"None";"偏り";"偏: 9"
"Crown, Diadem, Coronet, Traditional Cap";"かんむり, かん";"この冠を被れるのは王だけです。";"Only the king can wear this crown.";"N1";"冠";"冠: 9"
"Crown, Diadem, Bottle Cap";"おうかん";"彼は恋をして王冠を捨てたんだ。";"He was in love and abandoned the crown.";"None";"王冠";"王: 1, 冠: 9"
"Meritorious Deeds";"しゅくん";"攻守ともに殊勲を立てました。";"Both offense and defense played with distinction.";"None";"殊勲";"殊: 9, 勲: 9"
"Conferring Of Decorations, Decorate";"じょくん";"毎年、春と秋に春秋叙勲が実施されます。";"Every year, in spring and fall, the spring and fall conferring of decorations is carried out.";"None";"叙勲";"叙: 9, 勲: 9"
"Decoration, Order, Medal";"くんしょう";"どうして勲章の受賞を辞退したんですか。";"Why did you decline the winning medal?";"None";"勲章";"勲: 9, 章: 3"
"Wholesale";"おろし";"うちは雑貨の卸をしています。";"We sell wholesale goods.";"None";"卸";"卸: 9"
"To Sell Wholesale, To Grate";"おろす";"うちにもその商品を卸してもらえませんか。";"Will you sell these goods wholesale?";"N2";"卸す";"卸: 9"
"Wholesale Price";"おろしね";"それは卸値で購入することができたんです。";"I was able to buy it at wholesale price.";"None";"卸値";"卸: 9, 値: 6"
"Wholesale";"おろしうり";"卸売市場の見学をしてきました。";"I went to observe the wholesale market.";"None";"卸売";"卸: 9, 売: 2"
"Epic Poem, Descriptive Poetry";"じょじし";"『ギルガメシュ叙事詩』は、古代メソポタミアの文学作品です。";"""The Epic of Gilgamesh"" is a literary work from ancient Mesopotamia.";"None";"叙事詩";"叙: 9, 事: 3, 詩: 3"
"Description";"じょじゅつ";"この授業では、挿し絵や写真と叙述を結び付けることを学びます。";"In this lesson we’re going to learn to link together illustrations, photographs, and descriptions.";"None";"叙述";"叙: 9, 述: 5"
"Lyricism, Description Of Feelings, Expression Of Feelings";"じょじょう";"うまく叙情できるよう勉強しています。";"I’m studying to be able to cleverly describe my feelings.";"None";"叙情";"叙: 9, 情: 5"
"Autobiography";"じじょでん";"電子書籍で自叙伝を販売しようと思っています。";"I’m thinking of selling my autobiography as an e-book.";"None";"自叙伝";"自: 2, 叙: 9, 伝: 4"
"Fool, Simpleton, Idiot";"あほ, あほう";"学生の頃は、いつも阿呆なことばかりしてたな。";"When I was a student I only did stupid things.";"None";"阿呆";"阿: None, 呆: None"
"To Grow Senile, To Be Mentally Slow";"ぼける, ほうける";"あの芸人は呆けるのが本当にうまい。";"That actor is really good at acting senile.";"None";"呆ける";"呆: None"
"Exposure, Disclosure";"ろてい";"あいつがしていたインチキが全部露呈したんだよ。";"Their cheating was completely exposed.";"None";"露呈";"露: 9, 呈: 9"
"Presentation";"しんてい";"訪問者の多いブログには、Tポイントが進呈されます。";"T-points are presented to those blogs with a lot of visitors. ";"N1";"進呈";"進: 3, 呈: 9"
"Presentation";"ぞうてい";"主役を演じた友人に花束を贈呈しました。";"I presented flowers to a friend who was playing the leading role.";"None";"贈呈";"贈: 9, 呈: 9"
"Nursing, Suckling";"ほいく";"乳児哺育の方法は大きく変化しています。";"The method of nursing infants is changing greatly.";"None";"哺育";"哺: 9, 育: 3"
"To Burst Out, To Spout Out";"ふきだす";"今までためていた怒りが一気に噴き出した。";"The anger that had built up burst out at once.";"None";"噴き出す";"噴: 9, 出: 1"
