"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Energy, Health, Energetic, Healthy";"げんき";"かなちゃんは、元気いっぱいですね。";"Kana is full of energy.";"N5";"元気";"元: 2, 気: 1"
"Energy, Health, Energetic, Healthy";"げんき";"彼は元気そうに見えたが、実はひどい下りだったらしい。";"He seemed fine but apparently he had a bad diarrhea.";"N5";"元気";"元: 2, 気: 1"
"Weather";"てんき";"今日は天気がわるいです。";"The weather is bad today.";"N5";"天気";"天: 1, 気: 1"
"Weather";"てんき";"天気よほうをかくにんしましょう。";"Let's check the weather forecast.";"N5";"天気";"天: 1, 気: 1"
"Weather";"てんき";"天気と気候の違いは何ですか？";"What’s the difference between weather and climate?";"N5";"天気";"天: 1, 気: 1"
"Serious, Seriousness";"ほんき";"いつになったら、本気を出すんですか。";"How soon before you make a serious effort?";"N1";"本気";"本: 1, 気: 1"
"Serious, Seriousness";"ほんき";"ついにコウイチが本気を出してきた。";"Koichi is finally getting serious.";"N1";"本気";"本: 1, 気: 1"
"Serious, Seriousness";"ほんき";"私があの男の頭の毛をむしったなんて、本気で思ってないよね？少しは私を信用してよ。";"You didn’t seriously think I pulled that guy’s hair out, did you? Give me some credit.";"N1";"本気";"本: 1, 気: 1"
"Calm, Cool, All Right, Okay";"へいき";"よく平気でいられますね。";"How come you’re always so calm?";"N2";"平気";"平: 3, 気: 1"
"Calm, Cool, All Right, Okay";"へいき";"王女はペットの子犬をなくしても平気な人です。";"The princess is a type of person who wouldn't get upset even if she lost her pet puppy.";"N2";"平気";"平: 3, 気: 1"
"Calm, Cool, All Right, Okay";"へいき";"夫が会社を首になったが、意外と平気だ。";"My husband was fired, but I’m surprisingly calm.";"N2";"平気";"平: 3, 気: 1"
"One Track Mind, Single Mindedness";"いっぽんぎ";"かれは、とても一本気なせいかくです。";"He has a really single-minded personality.";"None";"一本気";"一: 1, 本: 1, 気: 1"
"One Track Mind, Single Mindedness";"いっぽんぎ";"モテないだん子には、じゅんじょうで一本気なおとこがおおい気がする。";"I feel that many men who are not popular among girls are naive and single-minded.";"None";"一本気";"一: 1, 本: 1, 気: 1"
"One Track Mind, Single Mindedness";"いっぽんぎ";"俺の親友は、とても一本気な男で、90歳になった今でも初恋の女を思い続けている。";"My best friend has a one-track mind; he’s 90 years old and still has feelings for his first love.";"None";"一本気";"一: 1, 本: 1, 気: 1"
"Million, One Million";"ひゃくまん";"このCDは、百万まいうれたそうです。";"I heard that this CD sold a million copies.";"None";"百万";"百: 1, 万: 2"
"Million, One Million";"ひゃくまん";"WaniKaniで百万ドルもうけたので、きんでできたトーフグのおきものをつくるつもりです。";"We are planning to make a Tofugu ornament made of gold with the million dollars we profited from WaniKani.";"None";"百万";"百: 1, 万: 2"
"Million, One Million";"ひゃくまん";"AKB48の裁判を見に、百万人の人々が法廷に出席した。";"A million people attended the AKB48 court case.";"None";"百万";"百: 1, 万: 2"
"Four Hundred";"よんひゃく";"このしりょうを四百枚コピーしてください。";"Please make four hundred copies of this document.";"None";"四百";"四: 1, 百: 1"
"Four Hundred";"よんひゃく";"アメリカのシアトル市で、一やにして四百人がしっそうするというじけんがあった。";"There was an incident where 400 people went missing overnight in the city of Seattle in the US.";"None";"四百";"四: 1, 百: 1"
"Four Hundred";"よんひゃく";"いったいどうして四百ドルも一本の爪楊枝を買うのに使ったんだい？";"How did you spend four hundred dollars on a toothpick?";"None";"四百";"四: 1, 百: 1"
"Five Hundred";"ごひゃく";"三月まつまでに、かん字を五百こおぼえてください。";"Please memorize five hundred kanji by the end of March.";"None";"五百";"五: 1, 百: 1"
"Five Hundred";"ごひゃく";"日本には五百円玉というものがあります。";"Japan has 500-yen coins.";"None";"五百";"五: 1, 百: 1"
"Five Hundred";"ごひゃく";"「どうやって五百頭もの馬を車に乗せるっていうの？」と女が聞いた。「そうだよね。代わりにバンを持ってきた方が良かったかな。」と男は答えた。";"""How are we going to get five hundred horses into one car?"" asked the woman. ""You’re right! Do you think I should have brought the van instead?"" the man replied.";"None";"五百";"五: 1, 百: 1"
"Two Hundred";"にひゃく";"オーブンを、二百どによねつしてください。";"Please preheat the oven to two hundred degrees.";"None";"二百";"二: 1, 百: 1"
"Two Hundred";"にひゃく";"フェイスブックで二百もいいねをもらいました。";"I got two hundred likes on Facebook.";"None";"二百";"二: 1, 百: 1"
"Two Hundred";"にひゃく";"僕は、レジの人に二百ドルをあげて、これで制汗剤を買うように言いました。";"I gave the cashier two hundred dollars and told her to buy some deodorant.";"None";"二百";"二: 1, 百: 1"
"Bamboo Shoot, Bamboo Sprout";"たけのこ";"竹の子をゆでているところです。";"I’m boiling bamboo shoots.";"None";"竹の子";"竹: 1, 子: 1"
"Bamboo Shoot, Bamboo Sprout";"たけのこ";"ふじ山の入り口から北の方にのぼっていくと、と中に竹の子が山のようにとれるところがあります。";"If you go up north from the entrance of Mt. Fuji, there is a place where you can dig up a lot of bamboo shoots on your way.";"None";"竹の子";"竹: 1, 子: 1"
"Bamboo Shoot, Bamboo Sprout";"たけのこ";"「あ、お兄さん。わかりました。わかりました。竹の子、好きなだけ持って行ってください。」とパンダが言った。";"""Hey, man. It’s cool, it’s cool. Take all the bamboo shoots you want,"" said the panda.";"None";"竹の子";"竹: 1, 子: 1"
"Bamboo";"たけ";"このおはしは竹でできています。";"These chopsticks are made of bamboo.";"N2";"竹";"竹: 1"
"Bamboo";"たけ";"竹は、一メートルぐらいのたかさまで切ってしまうと、ねまでかれてしまいます。";"If you cut a bamboo to about a meter high, it dies and even its roots wither.";"N2";"竹";"竹: 1"
"Bamboo";"たけ";"竹細工が本当に好きなんだ！うちのテレビも俺が竹から作ったんだよ。まあ、動かないけどね。でも、見た目がいいんだよ。";"I love working with bamboo! I made my television out of bamboo. It doesn’t work, but it sure looks nice.";"N2";"竹";"竹: 1"
"Thread";"いと";"糸は、ここにまいてください。";"Coil the thread here, please.";"N4";"糸";"糸: 1"
"Thread";"いと";"うんめいの赤い糸をしんじますか？";"Do you believe in the red string of fate?";"N4";"糸";"糸: 1"
"Thread";"いと";"私は足の傷口を縫うのに針と糸を使った。";"I used a needle and thread to stitch up the gash in my leg.";"N4";"糸";"糸: 1"
"Ear, Ears";"みみ";"このねこの耳はちゃいろです。";"This cat’s ears are brown.";"N5";"耳";"耳: 1"
"Ear, Ears";"みみ";"パンの耳はわたしの大こうぶつです。";"I love bread crusts.";"N5";"耳";"耳: 1"
"Ear, Ears";"みみ";"わたしは、左耳をミミと名付けた。右耳はよく聞こえないので、ママと名付けた。";"I named my left ear Mimi. My right ear doesn’t hear very well, so I named it Mama.";"N5";"耳";"耳: 1"
"Whisper In Ear, Whisper In One's Ear";"みみうち";"かれは、わたしにこっそり耳打ちしました。";"He secretly whispered in my ear.";"None";"耳打ち";"耳: 1, 打: 3"
"Whisper In Ear, Whisper In One's Ear";"みみうち";"ミーティングのときに、コウイチがニッカになにか耳打ちしてるのをみてしまった。";"I happened to witness Koichi whispering something in Nikka's ear during the meeting.";"None";"耳打ち";"耳: 1, 打: 3"
"Whisper In Ear, Whisper In One's Ear";"みみうち";"私が彼に、何かセクシーな言葉を耳打ちしてというと、彼は「テープやCDは好きかい？」と囁いてくれた。";"I told him to whisper something sexy in my ear and he said, ""Do you like tapes and CDs?""";"None";"耳打ち";"耳: 1, 打: 3"
"Bug, Insect, Creepy Crawly";"むし";"虫はにが手です。";"I don’t like bugs.";"N4";"虫";"虫: 1"
"Bug, Insect, Creepy Crawly";"むし";"あの虫、口から白い糸をはいているよ！";"That insect is spinning white thread from its mouth.";"N4";"虫";"虫: 1"
"Bug, Insect, Creepy Crawly";"むし";"ううん。その虫は噛まないよ。でも、もし君がそれでもそいつを殺すって言うなら、僕が君のことを噛むよ。";"No, that bug doesn’t bite. However, I will bite you if you still kill it.";"N4";"虫";"虫: 1"
"Village, Rural Town";"むら";"ちかくに村があります。";"There is a village nearby.";"N5";"村";"村: 1"
"Village, Rural Town";"むら";"あなたのお母さんはこの村で生まれたのよ。";"Your mother was born in this village.";"N5";"村";"村: 1"
"Village, Rural Town";"むら";"ええ、私はあなたの村で一度本当に馬糞を踏んでしまったんです。";"Yes, I have definitely stepped in the horse poop in your village.";"N5";"村";"村: 1"
"Villager";"むらびと";"村人は、年よりばかりです。";"The villagers are all old people.";"None";"村人";"村: 1, 人: 1"
"Villager";"むらびと";"なんかファンタジーゲームの村人っぽいセリフだよね。";"That line is kinda like something a villager would say in a fantasy game, isn't it?";"None";"村人";"村: 1, 人: 1"
"Villager";"むらびと";"悲観主義者は「もうコップ半分しかない」と言うが、その村人は「おかわり！」と言って私を驚かせた。";"Pessimists say, ""the glass is half empty,"" but the villager surprised me by shouting ""Refill!""";"None";"村人";"村: 1, 人: 1"
"Man";"おとこ";"あの男はだれですか。";"Who is that man?";"N5";"男";"男: 1"
"Man";"おとこ";"今日は男友だちとパチンコを打ちにいくよていです。";"I plan to go play pachinko with my guy friends today.";"N5";"男";"男: 1"
"Man";"おとこ";"知らない男と花火大会で意気投合した。";"I developed quite a rapport with a man I didn't know at a fireworks show.";"N5";"男";"男: 1"
"Town";"まち";"この町には、コンビニがおおいです。";"There are a lot of convenience stores in this town.";"N5";"町";"町: 1"
"Town";"まち";"よる、一人でこの町をあるくのはきけんだ。";"It's dangerous to walk alone in this town at night.";"N5";"町";"町: 1"
"Town";"まち";"私の町は、最高のエアギターを作ることで有名です。";"My town is famous for making the best invisible guitars.";"N5";"町";"町: 1"
"Flower";"はな";"ヒマワリは、とてもきれいな花です。";"The sunflower is a very beautiful flower.";"N5";"花";"花: 1"
