"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Ashtray";"はいざら";"念のため灰皿を買っておきました。";"I bought an ashtray just in case.";"N1";"灰皿";"灰: 6, 皿: 3"
"To Ripen";"うれる";"そろそろ桃が熟れる頃だ。";"It’s about the time of year for peaches to ripen.";"None";"熟れる";"熟: 6"
"Compound Word, Compound Kanji, Jukugo";"じゅくご";"昨日その熟語を学んだところです。";"I just learned that compound word yesterday.";"N2";"熟語";"熟: 6, 語: 2"
"Unripe, Inexperienced, Not Yet Good At, Unskilled";"みじゅく";"俺も昔は未熟で好き勝手してたよ。";"I used to be immature and I did whatever I wanted too.";"N1";"未熟";"未: 4, 熟: 6"
"Ripen, Mature, Ripeness, Maturity";"せいじゅく";"成熟した女性の脳と成熟した男性の脳の相違点について、論文を書いています。";"I’m writing a paper about the differences between the mature female brain and the mature male brain.";"N1";"成熟";"成: 4, 熟: 6"
"To Differ";"ことなる";"種類の異なるコーヒーを飲み比べてみました。";"I drank and compared different types of coffee.";"N3";"異なる";"異: 6"
"To Differ";"ことなる";"異なる言語や文化を背景にした人々同士でコミュニケーションを上手く取るのは難しいと思います。";"It is difficult for people from differing language and cultural backgrounds to communicate well with each other.";"N3";"異なる";"異: 6"
"To Differ";"ことなる";"それぞれの薬には、異なる副作用があります。";"Each medicine has varying side effects.";"N3";"異なる";"異: 6"
"Abnormality, Something Wrong";"いじょう";"子宮がん検診の結果が「異状あり」だったのでびびっています。";"My Pap test was ""abnormal"" and I’m freaking out.";"None";"異状";"異: 6, 状: 5"
"Different Gender, Opposite Sex";"いせい";"シェアハウスについて初めて知った時、知らない異性同士が暮らすなんてありえないと思いました。";"When I first learned about share houses, I thought it would be impossible for strangers of different genders to live together.";"N1";"異性";"異: 6, 性: 5"
"Different Gender, Opposite Sex";"いせい";"今日は異性といつもより長く話しをしました。";"Today, I talked to a person of the opposite sex for longer than usual.";"N1";"異性";"異: 6, 性: 5"
"Different Gender, Opposite Sex";"いせい";"美果は、異性の筋肉を意識しすぎてるんだって。";"Mika, you are too conscious of boys' muscles.";"N1";"異性";"異: 6, 性: 5"
"Different Meaning";"いぎ";"この単語に異義はありますか？";"Is there a different meaning for this word?";"None";"異義";"異: 6, 義: 5"
"Emperor Of Japan, Emperor";"てんのう";"天皇陛下に「プラス思考であれば、何でも最後にはうまくいきますよ」なんて助言した奴は一体どこの誰だ？";"Who is the guy who gave the Emperor of Japan the advice to be optimistic and that everything would turn out right in the end?";"N1";"天皇";"天: 1, 皇: 6"
"Crown Prince";"こうたいし";"皇太子殿下に「うまくいくといいですね」と言った。";"I told the crown prince that I hope things work out for him.";"None";"皇太子";"皇: 6, 太: 2, 子: 1"
"Imperial Family, Member Of The Imperial Family";"こうぞく";"時々電車は、皇族専用の駅に特別に止まることがあります。";"Trains sometimes make an unscheduled stop at a special station for the Imperial Family.";"None";"皇族";"皇: 6, 族: 3"
"Imperial Palace, Imperial Household";"こうしつ";"皇室はここ最近、かなり大変な状況に陥っています。";"The Imperial household has been going through a very difficult time lately.";"None";"皇室";"皇: 6, 室: 2"
"To Heap Up, To Serve Food";"もる";"ここに赤土を盛ってください。";"Please heap up red soil here.";"N1";"盛る";"盛: 6"
"To Heap Up, To Serve Food";"もる";"お皿に盛られた豪華な食べ物に舌つづみを打ちました。";"I smacked my lips at the luxurious food served on my plate.";"N1";"盛る";"盛: 6"
"To Heap Up, To Serve Food";"もる";"日本人の中には、不幸や悪霊を追い払うために玄関先に塩を盛る人がいます。";"Some Japanese people heap up salt on their doorsteps to drive away misfortune and evil spirits.";"N1";"盛る";"盛: 6"
"Sand, Grit";"すな";"小さい頃、あなたとビーチで作った砂のお城を思い出します。";"It reminds me of the sand castle that you and I made on beach when we were little.";"N4";"砂";"砂: 6"
"Sugar";"さとう";"ブラウンシュガーは日本語では粗糖と呼ばれ、黒砂糖とは区別されます。";"Brown sugar is called sotou in Japanese and it’s different from muscovado sugar.";"N5";"砂糖";"砂: 6, 糖: 6"
"Desert";"さばく";"私は砂漠探索の経験が豊富です。";"I have a lot of experience in exploring the desert.";"N3";"砂漠";"砂: 6, 漠: 9"
"Vague";"ばくぜん";"漠然とした不安を感じながら、私は川の流れを見詰めていました。";"While I was looking at the flow of the river I had a vague feeling of anxiety.";"N1";"漠然";"漠: 9, 然: 4"
"Fructose";"かとう";"ブドウ糖果糖液糖は体に悪いって言うじゃない？";"It’s said that high-fructose corn syrup isn’t good for you, right?";"None";"果糖";"果: 4, 糖: 6"
"Sugar Free, Unsweetened";"むとう";"さっきも言ったけど、珈琲は無糖派なの。";"As I told you earlier, I drink unsweetened coffee.";"None";"無糖";"無: 4, 糖: 6"
"To Supply, To Deliver, To Pay";"おさめる";"無事に商品を納めることができたし、今から飲みに行こうよ！";"We've delivered the goods in one piece, now let's go get a drink!";"N2";"納める";"納: 6"
"To Supply, To Deliver, To Pay";"おさめる";"こんな変なフグ模様のノートを納めたのはどこの業者だ？！";"Which company supplied notebooks with such strange blowfish patterns?!";"N2";"納める";"納: 6"
"To Supply, To Deliver, To Pay";"おさめる";"血税の使い道が理にかなってさえいれば、政府に税金を納めるのは私は一向に構いませんよ。";"I don’t mind paying the tax to the government as long as they spend it on reasonable things.";"N2";"納める";"納: 6"
"Storage";"しゅうのう";"私の部屋にはあまり収納スペースがないので、ちょっとした工夫が必要です。";"There isn’t much space to store things in my room, so it requires a little ingenuity.";"None";"収納";"収: 6, 納: 6"
"Payment, Supply, Delivery";"のうにゅう";"授業料の納入期限はどこに書いてありますか。";"Where is the due date for the tuition payment written?";"N1";"納入";"納: 6, 入: 1"
"Payment, Supply, Delivery";"のうにゅう";"急に大きいお金を準備できなかったから、分割納入制度を利用しました。";"Because I couldn't prepare a big chunk of money immediately, I used the installment payment system.";"N1";"納入";"納: 6, 入: 1"
"Payment, Supply, Delivery";"のうにゅう";"五日以内にその製品を納入して頂きたいのですが、可能でしょうか。";"I want you to deliver the product within five days, is that possible?";"N1";"納入";"納: 6, 入: 1"
"Lung";"はい";"肺気胸は日本ではイケメン病としても知られている。";"Pulmonary pneumothorax is also known as handsome guy disease in Japan.";"N1";"肺";"肺: 6"
"Lung Cancer";"はいがん";"君の辛さはすごく分かるよ。僕も肺がんなんだ。";"I really understand what you’re going through because I also have lung cancer.";"None";"肺がん";"肺: 6"
"Lung Disease";"はいびょう";"肺病の治療のために、三日後に入院するんです。";"I’ll be hospitalized in three days to treat my lung disease.";"None";"肺病";"肺: 6, 病: 3"
"Remarkable, Marked";"いちじるしい";"親馬鹿かもしれませんが、娘の英語力の上達が著しい気がするんですよね。";"I know I am a doting parent, but I think there has been remarkable improvement in my daughter’s English skills.";"N1";"著しい";"著: 6"
"Author";"ちょしゃ";"なんと私の姉もその本の著者でした。";"Surprisingly, my sister was the author of that book too.";"N3";"著者";"著: 6, 者: 3"
"Writing, Authorship";"ちょさく";"彼女は少なくとも五十は著作があります。";"She has no less than 50 books published.";"None";"著作";"著: 6, 作: 2"
"To Be Humid";"むれる";"この靴、可愛いんだけど、足が蒸れて臭うんだよね。";"These shoes look cute, but they make my feet sweaty and stinky.";"None";"蒸れる";"蒸: 6"
"Steam, Vapor";"じょうき";"珈琲メーカーからの蒸気でやけどをしちゃった。";"I was burned by the steam from a coffee machine.";"N2";"蒸気";"蒸: 6, 気: 1"
"Storehouse";"くら";"今、蔵の掃除をしているんです。";"We are cleaning our storehouse now.";"N1";"蔵";"蔵: 6"
"Refrigerator, Fridge";"れいぞうこ";"なんでタトゥーで冷蔵庫なんて彫ったの？";"Why did you get a tattoo that says refrigerator?";"N5";"冷蔵庫";"冷: 4, 蔵: 6, 庫: 3"
"Jizo, Jizou";"じぞう";"お地蔵さんの頭がへこんでるよ。";"The head of Jizou is dented.";"None";"地蔵";"地: 2, 蔵: 6"
"Attire, Dress, Garb";"よそおい";"もうすっかり春の装いだね。";"You’re already in a spring dress.";"None";"装い";"装: 6"
"Equipment, Device, Apparatus";"そうち";"今日は電気制御装置の使い方を学びました。";"I learned how to use an electrical control device today.";"N3";"装置";"装: 6, 置: 4"
"Disguise";"へんそう";"変装教室にギリギリ間に合いました。";"I made it to the disguise class at the last minute.";"None";"変装";"変: 4, 装: 6"
"Attire, Dress";"ふくそう";"彼のことは好きなんだけど、服装があまり好きじゃないのよね。";"I like him, but I don’t like any of his clothes.";"N3";"服装";"服: 3, 装: 6"
"Back Door, Rear Entrance";"うらぐち";"彼女の家には隠された裏口があるという彼の話は、信憑性を増した。";"His story that there is a secret backdoor to her house grew in credibility.";"N2";"裏口";"裏: 6, 口: 1"
"To Backstab, To Betray";"うらぎる";"彼女に裏切られて落ち込んでいるんです。";"She betrayed me and I’m feeling depressed.";"N3";"裏切る";"裏: 6, 切: 2"
"Betrayal, Treachery";"うらぎり";"それは裏切り行いですよ。";"That is an act of betrayal.";"None";"裏切り";"裏: 6, 切: 2"
"Betrayal, Treachery";"うらぎり";"友達と、マラソン大会で一しょにゴールしようねって言ってたのに、裏切られた。";"My friends and I said we would finish the marathon together, but they betrayed me.";"None";"裏切り";"裏: 6, 切: 2"
"Betrayal, Treachery";"うらぎり";"奴らは裏切り者を殺すのにこの施設を利用している。";"They use this facility to kill traitors. ";"None";"裏切り";"裏: 6, 切: 2"
"Alley, Back Street";"うらどおり";"レーシングカーは、裏通りを縫うようにして走っていった。";"The race car sped, weaving through the side streets.";"None";"裏通り";"裏: 6, 通: 2"
