"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Subtitle, Subheading";"ふくだい";"ジェニーはカナエに記事の副題を変えた方がいいと提案しました。";"Jenny suggested to Kanae that the subtitle of the article should be changed.";"None";"副題";"副: 4, 題: 3"
"Subtitle, Subheading";"ふくだい";"思い切って二つの副題を統合しちゃうのもアリかも.";"A bold move might be to combine the two subtitles into one.";"None";"副題";"副: 4, 題: 3"
"Value, Price";"あたい, ね";"xとyの値を求めなさい。";"Find the value of x and y.";"N1";"値";"値: 6"
"Value, Price";"あたい, ね";"アヤの絵は、今後いい値になるだろうから、今のうちに買っておいた方がいいよ。";"Aya's drawing will probably fetch a good price in the future, so you might wanna buy it while you can.";"N1";"値";"値: 6"
"Value, Price";"あたい, ね";"羽毛布団はやっぱり値が張るね。";"A down quilt is expensive, as I expected.";"N1";"値";"値: 6"
"Low Price, Cheap Price";"やすね";"私はこの長靴を驚くほどの安値で買いましたが、防水加工がされてませんでした。";"I bought these rain boots at an unbelievably low price, but they aren’t waterproof.";"None";"安値";"安: 3, 値: 6"
"Value, Worth, Merit";"かち";"コンピュータの無い人生なんて生きてる価値がない。";"A life without computers isn’t worth living.";"N3";"価値";"価: 5, 値: 6"
"Value, Worth, Merit";"かち";"そのお皿の価値を知っていますか？";"Do you know how much that dish is worth?";"N3";"価値";"価: 5, 値: 6"
"Value, Worth, Merit";"かち";"多くの人が、トーフグのブログ記事に文学的価値を見出しました。";"A lot of people have found literary merit in Tofugu's blog articles.";"N3";"価値";"価: 5, 値: 6"
"High Price, Expensive Price";"たかね";"コウイチの秘密の日記が、オークションで歴代最高値で落札された。";"Koichi’s secret diary fetched a record high price at the auction.";"None";"高値";"高: 2, 値: 6"
"To View, To Watch, To See";"みる";"その試合を観た時は、確か二十才を過ぎていたと思います。";"I think I was over 20 years old when I watched that match.";"None";"観る";"観: 4"
"To View, To Watch, To See";"みる";"今日は東京タワーを観に行ってきました。";"We went to see Tokyo Tower today.";"None";"観る";"観: 4"
"To View, To Watch, To See";"みる";"どっちの映画を観るか迷っています。";"I can’t decide which movie to watch.";"None";"観る";"観: 4"
"Sightseeing, Tourism";"かんこう";"観光案内のパンフレットありますか？";"Do you have a sightseeing brochure?";"N3";"観光";"観: 4, 光: 2"
"Sightseeing, Tourism";"かんこう";"観光シーズンに京都のホテルを取るのは難しい。";"It is difficult to get a hotel in Kyoto during the tourist season.";"N3";"観光";"観: 4, 光: 2"
"Sightseeing, Tourism";"かんこう";"歩いて観光する方が好きなんですが、今年は小さい子供がいるので、レンタカーを借りて観光しました。";"I prefer to go sightseeing on foot, but we rented a car this year because we have a small child.";"N3";"観光";"観: 4, 光: 2"
"Audience, Spectators";"かんきゃく";"昨日初めてアメリカのロックコンサートに行ってきたんだけど、観客同士が急にケンカし始めてビックリしたよ。";"I went to my first American rock concert yesterday and was surprised when the audience suddenly started fighting each other.";"N3";"観客";"観: 4, 客: 3"
"Audience, Spectators";"かんきゃく";"あの芸人は、観客に対する態度はいいけど、スタッフに対する態度は最悪です。";"That comedian is well-mannered toward the audience, but bad-mannered toward the staff.";"N3";"観客";"観: 4, 客: 3"
"Audience, Spectators";"かんきゃく";"サーモンとコンサートに行ったんだけど、なんと他の観客は全員お相撲さんだったんだ。";"I went to a concert with Salmon and surprisingly, everyone else in the audience was a Sumo wrestler.";"N3";"観客";"観: 4, 客: 3"
"External Appearance, Outward Appearance";"がいかん";"このアパートメントの外観が好きです。";"I like the outward appearance of this apartment.";"N1";"外観";"外: 2, 観: 4"
"External Appearance, Outward Appearance";"がいかん";"かなりレトロな外観のビルですね。";"It is quite a retro-looking building, isn’t it?";"N1";"外観";"外: 2, 観: 4"
"External Appearance, Outward Appearance";"がいかん";"外観の撮影に許可は要りません。";"Permission is not required to photograph the exterior.";"N1";"外観";"外: 2, 観: 4"
"Subjective View,  Subjective Opinion, Subjective";"しゅかん";"これはあくまで私の主観です。";"This is just my subjective opinion.";"N1";"主観";"主: 3, 観: 4"
"Subjective View,  Subjective Opinion, Subjective";"しゅかん";"あまり主観で話さない、保守的な若者が増えている気がする。";"There seems to be an increase in conservative young people who hesitant to express their opinions from a subjective standpoint.";"N1";"主観";"主: 3, 観: 4"
"Subjective View,  Subjective Opinion, Subjective";"しゅかん";"彼女の文章はとても主観的だが、だからこそとてもユニークでもある。";"Her writing is very subjective but that’s what makes it so very unique.";"N1";"主観";"主: 3, 観: 4"
"Idea, Notion";"かんねん";"南国の人達には時間の観念が無いという固定観念を持っている人は多い。";"Many people buy into the stereotype that people in the tropics have no concept of time.";"N2";"観念";"観: 4, 念: 4"
"Idea, Notion";"かんねん";"もうそろそろ観念して、自分がお金の観念に欠けているってことを認めろよ。";"It’s time you stop and admit that you have no sense of money.";"N2";"観念";"観: 4, 念: 4"
"Idea, Notion";"かんねん";"彼女は芸術においては素晴らしい美の観念を持っているのに、どうしてあんなに不細工な男性と付き合っているのかが理解できない。";"She has a keen sense of beauty for art, so I don’t understand how she’s dating such an ugly guy.";"N2";"観念";"観: 4, 念: 4"
"Figure, Shape, Form";"すがた";"アイツは、人間の姿をしたバンパイアで、夜になるとコウモリに姿を変えるんだ。";"He is a vampire in human form who changes into a bat at night.";"N3";"姿";"姿: 6"
"Figure, Shape, Form";"すがた";"お坊さんが、お金もうけは私にとっては価値のないことだと言っている姿に感動しました。";"I was moved by the way the monk said that making money was of no consequence to him.";"N3";"姿";"姿: 6"
"Figure, Shape, Form";"すがた";"彼が私に微笑みかけている姿が頭に焼きついて離れない。";"I can’t get the image of him smiling at me out of my mind.";"N3";"姿";"姿: 6"
"Boundary, Zone";"くいき";"この区域の治安を良くする方法について、何か提案はありませんか？";"Do you have any suggestions on how to improve public safety in this area?";"N2";"区域";"区: 3, 域: 6"
"Boundary, Zone";"くいき";"自転車の放置禁止区域に自転車をとめてしまい、罰金で一万二千円を取られた。";"I parked my bicycle in a prohibited area and was fined 12,000 yen.";"N2";"区域";"区: 3, 域: 6"
"Boundary, Zone";"くいき";"日本政府は、その区域の正確な大気中の放射能濃度を公表しているのですか？";"Will the Japanese government announce the exact zone in the atmosphere where the radioactivity is concentrated?";"N2";"区域";"区: 3, 域: 6"
"Region, Area, Zone";"ちいき";"そのハリケーンの被害は、広い地域におよびました。";"A large area was damaged by the hurricane.";"N3";"地域";"地: 2, 域: 6"
"Region, Area, Zone";"ちいき";"人の性格に、地域性ってあると思いますか？";"Do you think there are regional differences in people's personalities?";"N3";"地域";"地: 2, 域: 6"
"Region, Area, Zone";"ちいき";"スーパーマンはその地域へ食料と新鮮な水を急送した。";"Superman rushed food and fresh water to that region.";"N3";"地域";"地: 2, 域: 6"
"To Smoke, To Suck, To Inhale";"すう";"これを最後に、きっぱりとタバコを吸うのを止めるつもりなんだ。";"After this one, I’m going to quit smoking once and for all.";"N5";"吸う";"吸: 6"
"To Smoke, To Suck, To Inhale";"すう";"生まれたての赤ちゃんは、上手におっぱいが吸えないことも多い。";"Newborns frequently struggle to latch on to their mothers’ nipples (to breastfeed).";"N5";"吸う";"吸: 6"
"To Smoke, To Suck, To Inhale";"すう";"鼻から息を吸い込んで、口からゆっくり出してください。鼻から息を吸うと、記憶と気分を司る脳の領域が刺激されるんですよ。";"Breathe in through your nose and out slowly through your mouth. When you breathe in through your nose, you stimulate the area of your brain that controls memory and mood.";"N5";"吸う";"吸: 6"
"To Respond";"おうじる";"ジョンはゼッタイに説得には応じないつもりみたいだよ。";"John says he is not going to be persuaded.";"N3";"応じる";"応: 5"
"To Respond";"おうじる";"ニコラス・ケイジは、サインがほしいというファンの申し出に、笑顔で応じた。";"Nicolas Cage responded with a smile to a fan's request for an autograph.";"N3";"応じる";"応: 5"
"To Respond";"おうじる";"先方は、我々の二割りの値下げ要求に応じるでしょうか？";"Do you think they will accept our request for a 20% discount?";"N3";"応じる";"応: 5"
