"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Ethnic Group, Ethnicity, Race";"みんぞく";"この民族は、とてもしん重なことでよく知られている。";"This ethnic group is known for being very cautious.";"N1";"民族";"民: 4, 族: 3"
"Ethnic Group, Ethnicity, Race";"みんぞく";"インドには多様な民族がいますが、みんながみんなカレーを食べるのでしょうか。";"India has a lot of ethnic diversity but I wonder if all of them still eat curry.";"N1";"民族";"民: 4, 族: 3"
"Blood Relative";"けつぞく";"おそうしきの後に、血族の集まりがあります。";"After the funeral, we will have a gathering of blood relatives.";"None";"血族";"血: 3, 族: 3"
"Blood Relative";"けつぞく";"コウイチの血族は、みんなとても身長が高い。";"Koichi's blood relatives are all tall.";"None";"血族";"血: 3, 族: 3"
"Blood Relative";"けつぞく";"私の父は血族じゃないが、それでも本当の父のように思っている。";"My dad isn’t a blood relative but I still think of him as my real dad.";"None";"血族";"血: 3, 族: 3"
"Deep";"ふかい";"水深が急に深くなりましたね。";"The water suddenly got deep, eh?";"N4";"深い";"深: 3"
"Deep";"ふかい";"コウイチがデスクで深いため息をついてるのを見たんだけど、何かあったの？";"I saw Koichi letting out a deep sigh, has something happened?";"N4";"深い";"深: 3"
"Deep";"ふかい";"魚たちが、親や兄弟、高校時代の友人たちとの深い繋がりを保っていることが多いって、本当ですか？";"Is it true that fish tend to maintain a deep connection with their parents, siblings, and high school friends?";"N4";"深い";"深: 3"
"Middle Of The Night, Late At Night";"しんや";"こんな深夜に、どうしたの？";"What's up this late at night?";"N2";"深夜";"深: 3, 夜: 2"
"Middle Of The Night, Late At Night";"しんや";"深夜に小ばらが空いてきた。";"I got a bit hungry in the middle of the night.";"N2";"深夜";"深: 3, 夜: 2"
"Middle Of The Night, Late At Night";"しんや";"環境難民となった熊たちは、新しい国で食べ物を探すため、深夜、国境を越えた。";"The environmental refugee bears crossed the border late in the night to find something to eat in a new country.";"N2";"深夜";"深: 3, 夜: 2"
"Water Depth, Depth Of Water";"すいしん";"水深100フィートまでもぐったことがあります。";"I've dived to depths of one hundred feet before.";"None";"水深";"水: 1, 深: 3"
"Water Depth, Depth Of Water";"すいしん";"このプールの水深はあさいから、心配しなくていいよ。";"You don't have to worry because this pool is very shallow.";"None";"水深";"水: 1, 深: 3"
"Water Depth, Depth Of Water";"すいしん";"ダイビングをしている際に、水深十メートルのところで虹色の海藻を見つけました。";"While diving at a depth of ten meters, I found rainbow-colored seaweed.";"None";"水深";"水: 1, 深: 3"
"Deepest, The Deepest";"さいしん";"日本で最深な地下鉄は、地下48ｍの場所がある大え戸線です。";"Japan's deepest subway line is the Oedo line, which goes as low as 48 meters below ground.";"None";"最深";"最: 4, 深: 3"
"Deepest, The Deepest";"さいしん";"しっとは人間の最深のつみだ。";"Jealousy is the deepest sin of human sins.";"None";"最深";"最: 4, 深: 3"
"Deepest, The Deepest";"さいしん";"サーモンと俺は、光が到達できる海の最深部に位置するロマンチックな秘密の洞穴で、結婚式をあげた。";"Salmon and I had our wedding ceremony in a romantic hidden cave located at the deepest part of the ocean that light can still reach.";"None";"最深";"最: 4, 深: 3"
"Sphere, Ball, Sports Ball";"たま, きゅう";"ああっ！球がバンカーに入っちゃったよ。";"Dammit! I hit the ball into a bunker.";"N3";"球";"球: 3"
"Sphere, Ball, Sports Ball";"たま, きゅう";"球の体せきをもとめる公しきって何だっけ？";"What was the formula for the volume of a sphere?";"N3";"球";"球: 3"
"Sphere, Ball, Sports Ball";"たま, きゅう";"ねぇ、新しい野球の球を買ったんだけど、一緒にキャッチボールしない？";"Hey, I got a new baseball. Do you want to play catch with me?";"N3";"球";"球: 3"
"Baseball";"やきゅう";"これから、プロ野球のし合を見に行くところなんです。";"We are just about to go to a professional baseball game.";"None";"野球";"野: 2, 球: 3"
"Baseball";"やきゅう";"野球は好きだけど、野球部は体育会けいって聞いたから入りたくないんだよ。";"I like baseball, but I heard you have to act like you're in the army if you belong to the baseball club, so I don't want to join it.";"None";"野球";"野: 2, 球: 3"
"Baseball";"やきゅう";"野球をしている時に膝を骨折しちゃったんだよね。";"I fractured my knee while playing baseball.";"None";"野球";"野: 2, 球: 3"
"Children's Story, Fairy Tale";"どうわ";"この童話、意外と泣けるんだよね。";"This fairy tale will actually make you cry.";"N2";"童話";"童: 3, 話: 2"
"Children's Story, Fairy Tale";"どうわ";"やっと、童話のしっぴつに、本気モードになってきました。";"I'm finally getting serious about writing children's stories.";"N2";"童話";"童: 3, 話: 2"
"Children's Story, Fairy Tale";"どうわ";"宮沢賢治の童話「祭の晩」は、私が子供の頃大好きなお話でした。";"Miyazawa Kenji’s fairy tale ""Night of the Festival"" was my favorite story when I was a child.";"N2";"童話";"童: 3, 話: 2"
"Sun, The Sun, Sol";"たいよう";"太陽のようなコウイチのえ顔に、こいに落ちてしまいました。";"I fell in love with Koichi's sunshine-like smile.";"N3";"太陽";"太: 2, 陽: 3"
"Sun, The Sun, Sol";"たいよう";"太陽の温度って何度ぐらいあるか知っていますか？";"Do you happen to know what the sun's temperature is?";"N3";"太陽";"太: 2, 陽: 3"
"Sun, The Sun, Sol";"たいよう";"日本万国博覧会のシンボルは、岡本太郎が作った「太陽の塔」で、それは今も日本の大阪の吹田にある万博公園にそびえ立っています。";"The symbol of Expo ’70 was the Tower of the Sun, created by Taro Okamoto, and it’s still standing in the Expo Commemoration Park in Suita, Osaka, Japan.";"N3";"太陽";"太: 2, 陽: 3"
"First Floor, Floor One, First Story, Ground Floor";"いっかい";"ヘビたちは一階でかっているんですか？";"Do you have those snakes on the first floor?";"None";"一階";"一: 1, 階: 3"
"First Floor, Floor One, First Story, Ground Floor";"いっかい";"一階はまだまだびちょびちょだよ。";"The ground floor is still wet.";"None";"一階";"一: 1, 階: 3"
"First Floor, Floor One, First Story, Ground Floor";"いっかい";"「荷物はどこに置いたらいいかな？」「一階でも、二階でも、下でも、どこでも。あなたの好きなところに置いてくれていいよ。」「わかったわ。有難う。」";"""Where should I put my stuff?"" ""Here, the first floor, the second floor, anywhere. You can put them any place you’d like."" ""Okay. Thank you.""";"None";"一階";"一: 1, 階: 3"
"Second Floor, Floor Two, Second Story";"にかい";"歯医者さんなら、このビルの二階にあります。";"The dentist is on the second floor of this building.";"None";"二階";"二: 1, 階: 3"
"Second Floor, Floor Two, Second Story";"にかい";"二階だてのマイホームを買いました。";"We bought a second story home.";"None";"二階";"二: 1, 階: 3"
"Second Floor, Floor Two, Second Story";"にかい";"毎日午後に二階にある同じ教室に行って、英語を二時間教えます。";"Every afternoon I go to the same classroom on the second floor and teach two hours of English.";"None";"二階";"二: 1, 階: 3"
"Forty Second Floor, Floor Forty Two, Forty Second Story";"よんじゅうにかい";"四十二階まで競争よ！";"Let's race to the forty-second floor!";"None";"四十二階";"四: 1, 十: 1, 二: 1, 階: 3"
"Forty Second Floor, Floor Forty Two, Forty Second Story";"よんじゅうにかい";"コウイチは東京に四十二階だてのマンションを持っている。";"Koichi owns a forty-two-story condominium in Tokyo.";"None";"四十二階";"四: 1, 十: 1, 二: 1, 階: 3"
"Forty Second Floor, Floor Forty Two, Forty Second Story";"よんじゅうにかい";"引っ越しって、色々事務手続きがあって結構面倒くさい上に、対応の悪い担当者とかもいたりするよね。でも、今回の引っ越しで最悪だったのは、引っ越しの日にエレベーターが故障中だったことだよ。俺の部屋、四十二階なのに。";"It’s pretty annoying that there’s a lot of bureaucratic red tape involved in moving, and to make matters worse, sometimes the person in charge has an attitude problem. However, the worst part of my moving this time was that the elevator was out of service when I moved in and my apartment was on the forty-second floor.";"None";"四十二階";"四: 1, 十: 1, 二: 1, 階: 3"
"Cold";"さむい";"寒すぎてふとんから出られない。";"It's too cold to get out of bed.";"N5";"寒い";"寒: 3"
"Cold";"さむい";"この寒い中、一時間もバスを待たなきゃならなかったんだよ。";"I had to wait an hour in this cold for the bus.";"N5";"寒い";"寒: 3"
"Cold";"さむい";"僕がハワイに行くのは、寒さから逃れるためだけではなく家族に会うためでもあります。";"I’m going to Hawaii not only to escape the cold, but to see my family.";"N5";"寒い";"寒: 3"
"Sad";"かなしい";"それは悲しすぎるね。";"That's too sad.";"N4";"悲しい";"悲: 3"
"Sad";"かなしい";"悲しいけど、今ので運を使い切ってしまった気がする。";"Sadly, I feel like I've just used up all my luck for it.";"N4";"悲しい";"悲: 3"
"Sad";"かなしい";"桃ちゃんが悲しい気持ちの時は、お父さんもお母さんも辛い気持ちになってしまうのよ。";"When you feel sad, Momo, neither your dad nor myself are happy.";"N4";"悲しい";"悲: 3"
"Hot Weather, Hot";"あつい";"暑すぎてとけそう。";"It's so hot I'm about to melt.";"N5";"暑い";"暑: 3"
"Hot Weather, Hot";"あつい";"日本では、このところ暑い日がつづいています。";"It has been hot these days in Japan.";"N5";"暑い";"暑: 3"
"Hot Weather, Hot";"あつい";"クソ暑いし蒸し蒸しするしたまんねぇな！この暑さでは寝られないよ。プールに行こうぜ！";"It’s too hot and humid! I can’t sleep in this heat. Let’s go to the pool!";"N5";"暑い";"暑: 3"
"Expectation, Expect, Anticipate";"きたい";"あの大学院生には、もっと期待してたのに。";"I expected more from the grad student.";"N3";"期待";"期: 3, 待: 3"
