"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Instant Death";"そくし";"彼は潮津波に乗ってサーフィンをしようとしたが、残念ながら即死した。";"He tried to ride tidal bore and surf it, but unfortunately he died instantly.";"None";"即死";"即: 9, 死: 3"
"Same Day";"そくじつ";"この回転肉焼き器は、注文日の即日に発送致します。";"We send out this rotisserie on the same day as you order.";"None";"即日";"即: 9, 日: 1"
"Immediate Effect, Instant Effect";"そっこう";"即効で目の疲れを取る方法をお教えしましょう。";"I’ll show you a way to instantly remove eye strain.";"None";"即効";"即: 9, 効: 5"
"Fence, Hedge, Wall";"かき";"少女は心に垣をめぐらせていた。";"The girl built a wall around her heart.";"None";"垣";"垣: 9"
"Fence, Hedge, Wall";"かき";"野生動物に畑を荒らされないように垣を造る必要があった。";"It was necessary to build a hedge to prevent wild animals from destroying the fields.";"None";"垣";"垣: 9"
"Fence, Hedge, Wall";"かき";"城の周りに石や木で強固な垣が築かれた。";"A strong fence of stone and wood was built around the castle.";"None";"垣";"垣: 9"
"Hedge, Fence";"かきね";"男は垣根の上にそっと義手を置きました。";"The man placed his prosthetic hand gently on the hedge.";"N2";"垣根";"垣: 9, 根: 3"
"Stone Wall";"いしがき";"彼は義足を付けていたので、石垣を乗り越えられませんでした。";"He couldn’t climb over the stone wall because he has artificial legs.";"None";"石垣";"石: 1, 垣: 9"
"Authority";"けんい";"権威を失ったのにまだ過去の栄光にしがみついていて、全く往生際が悪いったらありゃしないよ。";"He's awfully persistent as he still clings to his faded glory even though he lost his authority.";"N1";"権威";"権: 6, 威: 9"
"To Be Proud, To Be Arrogant";"いばる";"ケンイチは会社のトップのような顔をして威張ってる。";"Kenichi acts like the top dog of the company and he's being really arrogant.";"N2";"威張る";"威: 9, 張: 5"
"A Pitcher's Stuff, Pitcher's Stuff";"きゅうい";"野球のシーズンが到来する春に近づくにつれて、あの投手の球威は益々増しています。";"As it gets closer baseball season in spring, that pitcher gets better at his pitches.";"None";"球威";"球: 3, 威: 9"
"Dignity, Majesty";"いげん";"彼はそれを威厳をもって言いました。";"He said that with dignity.";"None";"威厳";"威: 9, 厳: 6"
"Seal";"ふう";"自分が六歳の子どもだってことは分かってたけど、父さんが勝手に封を開けて友達からの手紙を読んだことにはすごく腹が立ったわ。";"I know I was just a 6-year-old kid, but I got so mad when my dad opened the envelope and read the letter from my friend without asking me first.";"N1";"封";"封: 9"
"Unsealed Letter";"かいふう";"開封前の商品であればいつでも返品可って書いてあるけど、開封後に中身が壊れてたり、その商品が好きじゃなかった場合はどうなんだろう。";"It says I can return unopened products at any time, but what if I opened it and the stuff inside was broken or I didn’t like it?";"None";"開封";"開: 3, 封: 9"
"Sealed Letter";"ふうしょ";"契約書にサインをして封筒に入れてありますが、まだその封書を郵送していません。";"I signed the contract and put it in an envelope, but I haven’t mailed the sealed letter to them yet.";"None";"封書";"封: 9, 書: 2"
"Feudalism";"ほうけんしゅぎ";"今日は歴史の授業で封建主義について学びました。";"Today we learned about feudalism in history class.";"None";"封建主義";"封: 9, 建: 4, 主: 3, 義: 5"
"Envelope";"ふうとう";"金はきっちり人数分に山分けして、お前の取り分はその封筒に入れておいたぜ。";"We divvied up the money and put your share in the envelope. ";"N5";"封筒";"封: 9, 筒: 9"
"Pipe, Cylinder, Tube";"つつ";"使い終わったら、体温計を筒の中に戻しておいてね。";"Can you put the thermometer back in its tube when you’re done using it?";"N1";"筒";"筒: 9"
"Mountains";"さんがく";"この山岳地帯では、少なくともあと三ヶ月は冬の季節が続くだろうね。";"Winter will continue for at least three more months in this mountain district.";"N1";"山岳";"山: 1, 岳: 9"
"Peak, Mountain";"たけ";"富山県には、剣の山という意味の、剣岳と呼ばれる山があります。";"There is a mountain called Tsurugidake, which literally means Mt. Sword, in Toyama prefecture.";"None";"岳";"岳: 9"
"Consolation";"いしゃ";"保険会社から受け取る慰謝料は、税務署に申告する必要がありますか。";"Do I have to declare the consolation money I receive from an insurance company to the revenue office? ";"None";"慰謝";"慰: 9, 謝: 5"
"To Console";"なぐさめる";"落ち込んでいると、いつもうちのワン子が慰めてくれます。";"Our dog consoles us whenever we get depressed.";"N2";"慰める";"慰: 9"
"Condolences, Sympathy Call";"いもん";"私達は毎週日曜日、セラピー犬たちと一緒に老人ホームを慰問します。";"We visit a nursing home with therapy dogs every Sunday.";"None";"慰問";"慰: 9, 問: 3"
"Solace, Relaxation";"いあん";"うちの会社では、毎年強制参加の慰安旅行があります。";"Our company has a mandatory recreation trip every year.";"None";"慰安";"慰: 9, 安: 3"
"Intimacy, Kindness, Closeness";"こんい";"その弁護士さんとはもう何十年も懇意にしていましてね。";"I’ve been close to that lawyer for decades.";"None";"懇意";"懇: 9, 意: 3"
"Friendly Chat, Friendly Talk";"こんわ";"来る10月22日に、マンションの住人の皆様との懇話会を予定しております。";"We are holding a friendly get together for the apartment residents on October 22.";"None";"懇話";"懇: 9, 話: 2"
"Friendship";"こんしん";"その会社の株主総会の後には、懇親会があります。";"There will be a friendly reunion after the company’s stockholders’ meeting.";"None";"懇親";"懇: 9, 親: 2"
"Informal Talk, Friendly Talk";"こんだん";"授業参観日の先生との懇談の間、彼女はずっとハンカチを握りしめてていました。";"She was tightly clutching her handkerchief throughout the friendly talk with the teacher on parent’s day.";"None";"懇談";"懇: 9, 談: 3"
"To Learn By Experience";"こりる";"彼女に三度も振られてるっていうのに、お前まだ懲りてないのか。";"You got turned down by her three times already and you still haven’t learned, have you?";"N1";"懲りる";"懲: 9"
"Discipline, Punishment";"ちょうばつ";"違反者には懲罰が与えられる。";"Violators will receive punishment.";"None";"懲罰";"懲: 9, 罰: 9"
"Friction";"まさつ";"摩擦によって静電気が生じるんですか？";"Does friction cause static electricity?";"N2";"摩擦";"摩: 9, 擦: 9"
"To Be Rubbed, To Be Grazed, To Be Scraped";"すれる, こすれる";"ペティコートは、スカートが肌と擦れることを防ぎます。";"Petticoats prevent skirts from rubbing against your skin.";"N1";"擦れる";"擦: 9"
"Sumo Wrestling, Sumo";"すもう";"今夜ビールを飲みながら相撲を見るってのはどうだい？";"Do you want to drink some beer and watch sumo wrestling tonight?";"N2";"相撲";"相: 3, 撲: 9"
"Simultaneous, All At Once";"いっせい";"生徒達は一斉に温度計に目をやりました。";"The students looked at the thermometer simultaneously.";"N2";"一斉";"一: 1, 斉: 9"
"Delicious, Skillful, Clever";"うまい";"めっちゃ旨いお好み焼きの店見つけたから、今度一緒に行かへん？";"I found a really delicious okonomiyaki restaurant, wanna go with me next time?";"None";"旨い";"旨: 9"
"Gist, Principle";"むね";"先生には、家庭の方針として、主人と私は子どもにそうした漫画は読ませたくないと思っているという旨を伝えました。";"I explained the gist of our family policy and how my husband and I don’t want to let our kid read comic books to the teacher.";"None";"旨";"旨: 9"
"Point, Essentials";"ようし";"授業前にその本の要旨を理解しておくと、プラスになると思うよ。";"I think it would be a plus to understand the fundamentals of the book before the lesson.";"N2";"要旨";"要: 4, 旨: 9"
"Point Of An Argument";"ろんし";"彼の話の論旨があまりに不明瞭だったので、苛々しました。";"I got frustrated because the point of his story was very vague.";"None";"論旨";"論: 6, 旨: 9"
"Gentle, Flexible, Soft, Tender";"やわらかい";"あなたのセーターはとっても柔らかいですね。";"Your sweater is so soft.";"N4";"柔らかい";"柔: 9"
"Judo, Juudou";"じゅうどう";"もし柔道が何かを知らないって言うなら、ここに超簡単な入門書があるよ。";"If you don’t know what Judo is, here is a book with a very brief introduction of it.";"N4";"柔道";"柔: 9, 道: 2"
"Gentleness";"にゅうわ";"あそこで柔和な笑みを浮かべている理髪師は、実はこの辺りのポン引き男どもの親分なんだ。";"That gentle looking barber over there is actually this area’s pimp boss.";"None";"柔和";"柔: 9, 和: 3"
"To Sink Something";"しずめる";"彼はソファに身を沈めながら、アカデミー賞の授賞式の生中継を観ています。";"He is watching the broadcast of the Academy Awards ceremony and sinking into the sofa. ";"N1";"沈める";"沈: 9"
"To Sink";"しずむ";"なんだか沈んだ顔をしているけど、何を思い詰めてるの？";"You look a bit depressed. What’s on your mind?";"N3";"沈む";"沈: 9"
"Stagnation, Inactivity";"ちんたい";"景気の沈滞により、たくさんの労働者が首を切られました。";"A lot of laborers were laid off due to business stagnation.";"None";"沈滞";"沈: 9, 滞: 9"
"Marshy Rice Field, Marshy Rice Paddy";"ぬまた, ぬた";"沼田を裸足で歩いたことはありますか。";"Have you ever walked barefoot through a marshy rice paddy?";"None";"沼田";"沼: 9, 田: 1"
"Swamp, Marsh";"しょうたく";"この黄色い花を咲かせる植物は、沼沢地に生息します。";"This plant with yellow flowers lives in swamps.";"None";"沼沢";"沼: 9, 沢: 9"
"Peace, Security";"あんたい";"あの忌まわしい家族が未来永劫安泰でいられるなんて、誰が信じたいと思う？";"Who would want to believe that horrible family would have eternal peace?";"None";"安泰";"安: 3, 泰: 9"
"To Destroy, To Annihilate";"ほろぼす";"奴らはメディアで情報操作を行って、日本を滅ぼそうとしているんだ。";"They are trying to ruin Japan by manipulating information.";"N1";"滅ぼす";"滅: 9"
"Downfall, Ruin, Destruction";"めつぼう";"もしその超巨大火山が噴火をすれば、我々は滅亡を免れないだろう。";"If the super volcano erupted, we would not be able to escape destruction.";"N1";"滅亡";"滅: 9, 亡: 6"
